variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
OBJ_B3_ALTO,N025-I02,25,2,21,63,RECOCIDO_SIMULADO,31.1604,4261,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,197.9206
OBJ_B3_ALTO,N025-I02,25,2,21,63,GENETICO,119.7139,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,22,64,GENETICO,139.0643,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,22,64,RECOCIDO_SIMULADO,28.6811,4221,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,192.162087
OBJ_B3_ALTO,N025-I02,25,2,23,65,RECOCIDO_SIMULADO,27.7053,4141,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,175.586569
OBJ_B3_ALTO,N025-I02,25,2,23,65,GENETICO,142.5589,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,24,66,GENETICO,226.696,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,24,66,RECOCIDO_SIMULADO,28.2861,4141,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,171.530678
OBJ_B3_ALTO,N025-I02,25,2,25,67,RECOCIDO_SIMULADO,28.6073,4341,11831.96,439.126667,113.928333,0,0,true,true,56,15.384615,10650,1522,31.617647,226.854563
OBJ_B3_ALTO,N025-I02,25,2,25,67,GENETICO,135.1313,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,26,68,GENETICO,204.75,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,26,68,RECOCIDO_SIMULADO,29.1532,4181,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,183.771862
OBJ_B3_ALTO,N025-I02,25,2,27,69,RECOCIDO_SIMULADO,29.7709,4301,11834.188333,441.355,113.928333,0,0,true,true,56,15.384615,11066,1590,31.617647,210.227997
OBJ_B3_ALTO,N025-I02,25,2,27,69,GENETICO,134.8789,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,28,70,GENETICO,206.3972,9060,11838,431.666667,114.063333,0,0,true,true,56,15.384615,11656,1702,31.617647,
OBJ_B3_ALTO,N025-I02,25,2,28,70,RECOCIDO_SIMULADO,29.6624,4221,11835.33,442.496667,113.928333,0,0,true,true,56,15.384615,10976,1508,31.617647,192.209589
OBJ_B3_ALTO,N025-I02,25,2,29,71,RECOCIDO_SIMULADO,27.0939,4061,11833.175,440.341667,113.928333,0,0,true,true,56,15.384615,10868,1496,31.617647,156.329248
OBJ_B3_ALTO,N025-I02,25,2,29,71,GENETICO,122.2914,9060,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,
OBJ_B3_ALTO,N025-I03,25,3,0,42,GENETICO,117.7553,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,0,42,RECOCIDO_SIMULADO,29.9626,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,233.151164
OBJ_B3_ALTO,N025-I03,25,3,1,43,RECOCIDO_SIMULADO,28.1904,4101,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,160.80591
OBJ_B3_ALTO,N025-I03,25,3,1,43,GENETICO,213.4473,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,2,44,GENETICO,483.0876,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,2,44,RECOCIDO_SIMULADO,28.7157,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,186.827859
OBJ_B3_ALTO,N025-I03,25,3,3,45,RECOCIDO_SIMULADO,27.9288,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,186.578676
OBJ_B3_ALTO,N025-I03,25,3,3,45,GENETICO,344.6797,9060,12032.235,415.568333,116.166667,0,0,true,true,68,52.941176,10832,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,4,46,GENETICO,134.8543,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,4,46,RECOCIDO_SIMULADO,27.9308,4021,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,151.920014
OBJ_B3_ALTO,N025-I03,25,3,5,47,RECOCIDO_SIMULADO,28.7966,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,241.584082
OBJ_B3_ALTO,N025-I03,25,3,5,47,GENETICO,301.9749,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,10936,1574,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,6,48,GENETICO,124.9547,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,6,48,RECOCIDO_SIMULADO,29.5887,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,213.072462
OBJ_B3_ALTO,N025-I03,25,3,7,49,RECOCIDO_SIMULADO,28.3787,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,185.280178
OBJ_B3_ALTO,N025-I03,25,3,7,49,GENETICO,451.8171,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,8,50,GENETICO,218.1929,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,8,50,RECOCIDO_SIMULADO,27.0694,4021,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,151.938361
OBJ_B3_ALTO,N025-I03,25,3,9,51,RECOCIDO_SIMULADO,31.3053,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,205.645468
OBJ_B3_ALTO,N025-I03,25,3,9,51,GENETICO,117.9356,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,10,52,GENETICO,250.659,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,10,52,RECOCIDO_SIMULADO,27.8591,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,179.513427
OBJ_B3_ALTO,N025-I03,25,3,11,53,RECOCIDO_SIMULADO,29.6666,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,241.491939
OBJ_B3_ALTO,N025-I03,25,3,11,53,GENETICO,210.7296,9060,12031.985,415.318333,116.166667,0,0,true,true,68,52.941176,11000,1582,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,12,54,GENETICO,416.3474,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,10984,1580,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,12,54,RECOCIDO_SIMULADO,29.2871,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,211.259999
OBJ_B3_ALTO,N025-I03,25,3,13,55,RECOCIDO_SIMULADO,29.8695,4501,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,269.280247
OBJ_B3_ALTO,N025-I03,25,3,13,55,GENETICO,332.9344,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,14,56,GENETICO,126.9246,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,14,56,RECOCIDO_SIMULADO,27.8932,4221,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,191.473286
OBJ_B3_ALTO,N025-I03,25,3,15,57,RECOCIDO_SIMULADO,30.306,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,203.867255
OBJ_B3_ALTO,N025-I03,25,3,15,57,GENETICO,246.2808,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,16,58,GENETICO,265.9847,9060,12032.235,415.568333,116.166667,0,0,true,true,68,52.941176,10832,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,16,58,RECOCIDO_SIMULADO,27.0156,4101,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,167.84609
OBJ_B3_ALTO,N025-I03,25,3,17,59,RECOCIDO_SIMULADO,28.7023,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,208.694357
OBJ_B3_ALTO,N025-I03,25,3,17,59,GENETICO,264.2265,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,18,60,GENETICO,510.3392,9060,12031.485,414.818333,116.166667,0,0,true,true,68,52.941176,11416,1634,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,18,60,RECOCIDO_SIMULADO,28.746,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,229.346791
OBJ_B3_ALTO,N025-I03,25,3,19,61,RECOCIDO_SIMULADO,31.0625,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,186.006019
OBJ_B3_ALTO,N025-I03,25,3,19,61,GENETICO,416.259,9060,12032.4,415.733333,116.166667,0,0,true,true,68,52.941176,10788,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,20,62,GENETICO,416.2213,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,20,62,RECOCIDO_SIMULADO,29.1446,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,213.473978
OBJ_B3_ALTO,N025-I03,25,3,21,63,RECOCIDO_SIMULADO,27.9188,4181,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,185.058774
OBJ_B3_ALTO,N025-I03,25,3,21,63,GENETICO,234.1409,9060,12032.16,415.493333,116.166667,0,0,true,true,68,52.941176,10852,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,22,64,GENETICO,135.0526,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,22,64,RECOCIDO_SIMULADO,29.8466,4341,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,228.542809
OBJ_B3_ALTO,N025-I03,25,3,23,65,RECOCIDO_SIMULADO,28.5884,4301,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,210.078364
OBJ_B3_ALTO,N025-I03,25,3,23,65,GENETICO,126.685,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,24,66,GENETICO,228.9373,9060,12032.67,416.003333,116.166667,0,0,true,true,68,52.941176,10716,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,24,66,RECOCIDO_SIMULADO,27.654,4141,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,174.644889
OBJ_B3_ALTO,N025-I03,25,3,25,67,RECOCIDO_SIMULADO,30.0193,4461,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,259.534153
OBJ_B3_ALTO,N025-I03,25,3,25,67,GENETICO,249.0878,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,26,68,GENETICO,159.0289,9060,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,26,68,RECOCIDO_SIMULADO,27.0718,4021,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,149.870077
OBJ_B3_ALTO,N025-I03,25,3,27,69,RECOCIDO_SIMULADO,27.6527,3941,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,135.101731
OBJ_B3_ALTO,N025-I03,25,3,27,69,GENETICO,180.4936,9060,12031.685,415.018333,116.166667,0,0,true,true,68,52.941176,10632,1536,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,28,70,GENETICO,331.1317,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
OBJ_B3_ALTO,N025-I03,25,3,28,70,RECOCIDO_SIMULADO,28.3109,4261,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,199.903245
OBJ_B3_ALTO,N025-I03,25,3,29,71,RECOCIDO_SIMULADO,30.0326,4381,12032.715,416.048333,116.166667,0,0,true,true,68,52.941176,10704,1536,28.676471,233.341107
OBJ_B3_ALTO,N025-I03,25,3,29,71,GENETICO,419.6928,9060,12031.785,415.118333,116.166667,0,0,true,true,68,52.941176,11432,1636,28.676471,
OBJ_B3_ALTO,N025-I04,25,4,0,42,GENETICO,276.9922,9060,11680.87,421.036667,112.598333,0,0,true,true,52,29.411765,12432,1798,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,0,42,RECOCIDO_SIMULADO,28.6919,4381,11696.371667,426.871667,112.695,0,0,true,true,56,35.294118,11892,1690,25.490196,241.026709
OBJ_B3_ALTO,N025-I04,25,4,1,43,RECOCIDO_SIMULADO,28.7714,4221,11658.961667,428.461667,112.305,0,0,true,true,56,35.294118,11144,1486,25.490196,194.27161
OBJ_B3_ALTO,N025-I04,25,4,1,43,GENETICO,620.0836,9060,11656.911667,420.411667,112.365,0,0,true,true,56,35.294118,13004,1882,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,2,44,GENETICO,184.9612,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,2,44,RECOCIDO_SIMULADO,28.9547,4381,11672.311667,428.311667,112.44,0,0,true,true,56,35.294118,11216,1570,25.490196,231.656826
OBJ_B3_ALTO,N025-I04,25,4,3,45,RECOCIDO_SIMULADO,30.9299,4541,11664.796667,428.296667,112.365,0,0,true,true,56,35.294118,12332,1708,25.490196,294.947342
OBJ_B3_ALTO,N025-I04,25,4,3,45,GENETICO,707.6969,9060,11656.911667,420.411667,112.365,0,0,true,true,56,35.294118,13244,1912,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,4,46,GENETICO,267.4117,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,4,46,RECOCIDO_SIMULADO,28.0792,4221,11657.601667,427.101667,112.305,0,0,true,true,56,35.294118,12588,1756,25.490196,187.380852
OBJ_B3_ALTO,N025-I04,25,4,5,47,RECOCIDO_SIMULADO,29.3704,4341,11685.535,426.535,112.59,0,0,true,true,56,35.294118,13084,1860,25.490196,227.871406
OBJ_B3_ALTO,N025-I04,25,4,5,47,GENETICO,432.7852,9060,11657.061667,420.561667,112.365,0,0,true,true,56,35.294118,13420,1934,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,6,48,GENETICO,127.0105,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,6,48,RECOCIDO_SIMULADO,28.8736,4261,11690.046667,426.546667,112.635,0,0,true,true,56,35.294118,12744,1744,25.490196,204.985565
OBJ_B3_ALTO,N025-I04,25,4,7,49,RECOCIDO_SIMULADO,29.7085,4301,11713.851667,433.851667,112.8,0,0,true,true,56,35.294118,11414,1654,25.490196,210.621636
OBJ_B3_ALTO,N025-I04,25,4,7,49,GENETICO,380.833,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,8,50,GENETICO,379.8472,9060,11714.35,421.516667,112.928333,0,0,true,true,52,29.411765,13032,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,8,50,RECOCIDO_SIMULADO,29.7589,4301,11677.161667,428.661667,112.485,0,0,true,true,56,35.294118,12288,1730,25.490196,210.539884
OBJ_B3_ALTO,N025-I04,25,4,9,51,RECOCIDO_SIMULADO,27.834,4181,11663.205,426.705,112.365,0,0,true,true,56,35.294118,12812,1872,25.490196,182.340447
OBJ_B3_ALTO,N025-I04,25,4,9,51,GENETICO,265.2233,9060,11680.87,421.036667,112.598333,0,0,true,true,52,29.411765,12432,1798,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,10,52,GENETICO,338.1507,9060,11680.87,421.036667,112.598333,0,0,true,true,52,29.411765,12432,1798,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,10,52,RECOCIDO_SIMULADO,28.8428,4221,11681.07,429.57,112.515,0,0,true,true,56,35.294118,11474,1642,25.490196,195.969063
OBJ_B3_ALTO,N025-I04,25,4,11,53,RECOCIDO_SIMULADO,31.5966,4581,11702.995,434.995,112.68,0,0,true,true,56,35.294118,11654,1632,25.490196,306.642747
OBJ_B3_ALTO,N025-I04,25,4,11,53,GENETICO,420.2947,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,12,54,GENETICO,612.9677,9060,11650.851667,420.351667,112.305,0,0,true,true,56,35.294118,12748,1848,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,12,54,RECOCIDO_SIMULADO,31.1662,4541,11702.916667,431.916667,112.71,0,0,true,true,56,35.294118,11976,1652,25.490196,283.791876
OBJ_B3_ALTO,N025-I04,25,4,13,55,RECOCIDO_SIMULADO,28.3163,4261,11660.391667,423.891667,112.365,0,0,true,true,56,35.294118,12188,1686,25.490196,203.662514
OBJ_B3_ALTO,N025-I04,25,4,13,55,GENETICO,208.6196,9060,11657.061667,420.561667,112.365,0,0,true,true,56,35.294118,13420,1934,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,14,56,GENETICO,301.2194,9060,11709.805,421.471667,112.883333,0,0,true,true,52,29.411765,13044,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,14,56,RECOCIDO_SIMULADO,30.5762,4421,11692.086667,427.086667,112.65,0,0,true,true,56,35.294118,12608,1730,25.490196,244.882641
OBJ_B3_ALTO,N025-I04,25,4,15,57,RECOCIDO_SIMULADO,29.3862,4421,11657.506667,427.006667,112.305,0,0,true,true,56,35.294118,12084,1646,25.490196,251.448432
OBJ_B3_ALTO,N025-I04,25,4,15,57,GENETICO,121.9786,9060,11795.655,422.321667,113.733333,0,0,true,true,52,29.411765,13084,1874,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,16,58,GENETICO,186.9029,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,16,58,RECOCIDO_SIMULADO,28.1032,4181,11661.776667,425.276667,112.365,0,0,true,true,56,35.294118,12488,1728,25.490196,183.211294
OBJ_B3_ALTO,N025-I04,25,4,17,59,RECOCIDO_SIMULADO,27.6156,4141,11711.721667,425.721667,112.86,0,0,true,true,56,35.294118,11812,1660,25.490196,173.044724
OBJ_B3_ALTO,N025-I04,25,4,17,59,GENETICO,181.7182,9060,11795.655,422.321667,113.733333,0,0,true,true,52,29.411765,13084,1874,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,18,60,GENETICO,450.9017,9060,11771.696667,421.696667,113.5,0,0,true,true,56,35.294118,13384,1924,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,18,60,RECOCIDO_SIMULADO,29.2007,4261,11718.756667,428.256667,112.905,0,0,true,true,56,35.294118,12892,1796,25.490196,204.587627
OBJ_B3_ALTO,N025-I04,25,4,19,61,RECOCIDO_SIMULADO,27.6408,4141,11696.036667,426.536667,112.695,0,0,true,true,56,35.294118,11908,1670,25.490196,173.762096
OBJ_B3_ALTO,N025-I04,25,4,19,61,GENETICO,296.665,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,20,62,GENETICO,385.6854,9060,11711.965,420.631667,112.913333,0,0,true,true,52,29.411765,12540,1798,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,20,62,RECOCIDO_SIMULADO,29.8619,4341,11688.676667,429.676667,112.59,0,0,true,true,56,35.294118,11240,1556,25.490196,220.168691
OBJ_B3_ALTO,N025-I04,25,4,21,63,RECOCIDO_SIMULADO,29.0467,4301,11687.061667,423.561667,112.635,0,0,true,true,56,35.294118,13076,1836,25.490196,216.50112
OBJ_B3_ALTO,N025-I04,25,4,21,63,GENETICO,307.9912,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,22,64,GENETICO,132.4581,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,22,64,RECOCIDO_SIMULADO,28.0202,4221,11656.591667,426.091667,112.305,0,0,true,true,56,35.294118,11636,1618,25.490196,191.625472
OBJ_B3_ALTO,N025-I04,25,4,23,65,RECOCIDO_SIMULADO,30.1318,4421,11671.84,427.84,112.44,0,0,true,true,56,35.294118,12178,1718,25.490196,244.775461
OBJ_B3_ALTO,N025-I04,25,4,23,65,GENETICO,450.7559,9060,11681.02,421.186667,112.598333,0,0,true,true,52,29.411765,13120,1884,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,24,66,GENETICO,230.1017,9060,11685.846667,420.846667,112.65,0,0,true,true,56,35.294118,13344,1934,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,24,66,RECOCIDO_SIMULADO,29.648,4261,11690.908333,425.908333,112.65,0,0,true,true,56,35.294118,12808,1846,25.490196,203.088745
OBJ_B3_ALTO,N025-I04,25,4,25,67,RECOCIDO_SIMULADO,30.0504,4421,11711.771667,425.771667,112.86,0,0,true,true,56,35.294118,13196,1858,25.490196,248.408948
OBJ_B3_ALTO,N025-I04,25,4,25,67,GENETICO,154.2425,9060,11713.116667,421.116667,112.92,0,0,true,true,56,35.294118,13272,1934,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,26,68,GENETICO,446.6816,9060,11657.061667,420.561667,112.365,0,0,true,true,56,35.294118,13420,1934,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,26,68,RECOCIDO_SIMULADO,29.9585,4421,11706.748333,426.748333,112.8,0,0,true,true,56,35.294118,12872,1872,25.490196,242.210764
OBJ_B3_ALTO,N025-I04,25,4,27,69,RECOCIDO_SIMULADO,27.3775,4061,11674.711667,426.211667,112.485,0,0,true,true,56,35.294118,12518,1850,25.490196,154.878363
OBJ_B3_ALTO,N025-I04,25,4,27,69,GENETICO,442.4079,9060,11657.061667,420.561667,112.365,0,0,true,true,56,35.294118,13420,1934,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,28,70,GENETICO,157.7388,9060,11795.655,422.321667,113.733333,0,0,true,true,52,29.411765,13084,1874,25.490196,
OBJ_B3_ALTO,N025-I04,25,4,28,70,RECOCIDO_SIMULADO,30.0558,4341,11664.896667,428.396667,112.365,0,0,true,true,56,35.294118,13132,1870,25.490196,222.588934
OBJ_B3_ALTO,N025-I04,25,4,29,71,RECOCIDO_SIMULADO,27.5343,4221,11692.281667,427.281667,112.65,0,0,true,true,56,35.294118,11924,1646,25.490196,192.349766
OBJ_B3_ALTO,N025-I04,25,4,29,71,GENETICO,253.8643,9060,11731.015,421.681667,113.093333,0,0,true,true,52,29.411765,12988,1884,25.490196,
OBJ_B3_ALTO,N025-I05,25,5,0,42,GENETICO,124.4724,9060,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,0,42,RECOCIDO_SIMULADO,27.0536,4101,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,160.517034
OBJ_B3_ALTO,N025-I05,25,5,1,43,RECOCIDO_SIMULADO,28.6139,4221,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,188.404859
OBJ_B3_ALTO,N025-I05,25,5,1,43,GENETICO,151.9067,9060,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,2,44,GENETICO,132.259,9060,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,2,44,RECOCIDO_SIMULADO,28.0844,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,181.782559
OBJ_B3_ALTO,N025-I05,25,5,3,45,RECOCIDO_SIMULADO,28.3707,4101,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,161.984491
OBJ_B3_ALTO,N025-I05,25,5,3,45,GENETICO,119.9094,9060,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,4,46,GENETICO,242.0133,9060,11175.001667,498.335,106.766667,0,0,true,true,68,27.272727,10752,1536,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,4,46,RECOCIDO_SIMULADO,28.7573,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,180.628981
OBJ_B3_ALTO,N025-I05,25,5,5,47,RECOCIDO_SIMULADO,27.5775,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,186.077804
OBJ_B3_ALTO,N025-I05,25,5,5,47,GENETICO,116.8608,9060,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,6,48,GENETICO,122.7267,9060,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,6,48,RECOCIDO_SIMULADO,27.3875,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,182.137953
OBJ_B3_ALTO,N025-I05,25,5,7,49,RECOCIDO_SIMULADO,27.9021,4141,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,174.025002
OBJ_B3_ALTO,N025-I05,25,5,7,49,GENETICO,222.6929,9060,11174.656667,497.99,106.766667,0,0,true,true,68,27.272727,10836,1570,31.127451,
OBJ_B3_ALTO,N025-I05,25,5,8,50,GENETICO,364.1534,9060,11175.001667,498.335,106.766667,0,0,true,true,68,27.272727,10752,1536,31.127451,
