variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I02,25,2,16,58,RECOCIDO_SIMULADO,29.0783,4101,11829.493333,436.66,113.928333,0,0,true,true,56,15.384615,10966,1576,31.617647,164.800903
BASE,N025-I02,25,2,17,59,RECOCIDO_SIMULADO,28.0706,4181,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,178.165759
BASE,N025-I02,25,2,18,60,RECOCIDO_SIMULADO,28.6259,4421,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,248.958177
BASE,N025-I02,25,2,19,61,RECOCIDO_SIMULADO,27.8788,4301,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,212.113737
BASE,N025-I02,25,2,20,62,RECOCIDO_SIMULADO,29.1408,4381,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,233.107551
BASE,N025-I02,25,2,21,63,RECOCIDO_SIMULADO,27.5005,4261,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,197.9206
BASE,N025-I02,25,2,22,64,RECOCIDO_SIMULADO,27.7515,4221,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,192.162087
BASE,N025-I02,25,2,23,65,RECOCIDO_SIMULADO,27.6347,4141,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,175.586569
BASE,N025-I02,25,2,24,66,RECOCIDO_SIMULADO,26.9145,4141,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,171.530678
BASE,N025-I02,25,2,25,67,RECOCIDO_SIMULADO,28.8419,4341,11831.96,439.126667,113.928333,0,0,true,true,56,15.384615,10650,1522,31.617647,226.854563
BASE,N025-I02,25,2,26,68,RECOCIDO_SIMULADO,27.3702,4181,11841.03,431.696667,114.093333,0,0,true,true,56,15.384615,11648,1702,31.617647,183.771862
BASE,N025-I02,25,2,27,69,RECOCIDO_SIMULADO,27.9713,4301,11834.188333,441.355,113.928333,0,0,true,true,56,15.384615,11066,1590,31.617647,210.227997
BASE,N025-I02,25,2,28,70,RECOCIDO_SIMULADO,28.5095,4221,11835.33,442.496667,113.928333,0,0,true,true,56,15.384615,10976,1508,31.617647,192.209589
BASE,N025-I02,25,2,29,71,RECOCIDO_SIMULADO,27.0869,4061,11833.175,440.341667,113.928333,0,0,true,true,56,15.384615,10868,1496,31.617647,156.329248
