variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
GA_POB30,N025-I05,25,5,16,58,GENETICO,60.2377,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,17,59,GENETICO,61.0131,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,18,60,GENETICO,58.8663,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,19,61,GENETICO,110.5816,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,20,62,GENETICO,58.0712,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,21,63,GENETICO,84.0752,4530,11175.001667,498.335,106.766667,0,0,true,true,68,27.272727,10752,1536,31.127451,
GA_POB30,N025-I05,25,5,22,64,GENETICO,57.0938,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,23,65,GENETICO,103.5799,4530,11174.456667,497.79,106.766667,0,0,true,true,68,27.272727,11012,1592,31.127451,
GA_POB30,N025-I05,25,5,24,66,GENETICO,69.0025,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,25,67,GENETICO,58.2231,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,26,68,GENETICO,60.1738,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,27,69,GENETICO,58.4966,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,28,70,GENETICO,58.9012,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N025-I05,25,5,29,71,GENETICO,75.717,4530,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,
GA_POB30,N050-I01,50,1,0,42,GENETICO,158.7856,4530,105619.211667,1877.211667,1017.42,2,0,true,true,28,7.142857,16016,2432,69.117647,
GA_POB30,N050-I01,50,1,1,43,GENETICO,103.1476,4530,105644.35,1903.183333,1027.411667,1,0,true,true,28,7.142857,16164,2474,71.568627,
GA_POB30,N050-I01,50,1,2,44,GENETICO,155.7385,4530,100070.643333,1801.81,952.688333,3,0,true,true,28,7.142857,16044,2450,66.666667,
GA_POB30,N050-I01,50,1,3,45,GENETICO,137.9449,4530,103932.855,1845.188333,1000.876667,2,0,true,true,28,7.142857,16644,2562,69.117647,
GA_POB30,N050-I01,50,1,4,46,GENETICO,125.508,4530,101211.161667,1867.161667,983.44,1,0,true,true,28,7.142857,15852,2424,71.568627,
GA_POB30,N050-I01,50,1,5,47,GENETICO,104.7618,4530,101331.188333,1872.688333,984.585,1,0,true,true,28,7.142857,16810,2554,71.568627,
GA_POB30,N050-I01,50,1,6,48,GENETICO,103.4327,4530,103633.576667,1863.41,1007.701667,1,0,true,true,28,7.142857,16346,2492,71.568627,
GA_POB30,N050-I01,50,1,7,49,GENETICO,130.7194,4530,101567.828333,1871.328333,986.965,1,0,true,true,28,7.142857,16346,2472,71.568627,
GA_POB30,N050-I01,50,1,8,50,GENETICO,131.4336,4530,100535.173333,1829.506667,967.056667,2,0,true,true,28,7.142857,16344,2420,69.362745,
GA_POB30,N050-I01,50,1,9,51,GENETICO,186.2371,4530,100865.751667,1765.585,961.001667,3,0,true,true,28,7.142857,16000,2506,66.666667,
GA_POB30,N050-I01,50,1,10,52,GENETICO,119.0305,4530,101057.971667,1864.971667,981.93,1,0,true,true,28,7.142857,15656,2384,71.568627,
GA_POB30,N050-I01,50,1,11,53,GENETICO,123.4825,4530,101196.605,1843.771667,973.528333,2,0,true,true,28,7.142857,16742,2532,69.117647,
GA_POB30,N050-I01,50,1,12,54,GENETICO,156.3799,4530,98613.385,1766.885,938.465,3,0,true,true,28,7.142857,15308,2318,66.666667,
GA_POB30,N050-I01,50,1,13,55,GENETICO,157.5471,4530,101311.021667,1837.688333,974.733333,2,0,true,true,28,7.142857,15678,2340,69.117647,
GA_POB30,N050-I01,50,1,14,56,GENETICO,108.6547,4530,101184.476667,1870.476667,983.14,1,0,true,true,28,7.142857,16588,2534,71.568627,
GA_POB30,N050-I01,50,1,15,57,GENETICO,218.272,4530,98210.536667,1802.203333,944.083333,2,0,true,true,28,7.142857,15852,2316,69.607843,
GA_POB30,N050-I01,50,1,16,58,GENETICO,158.1761,4530,99555.288333,1825.455,957.298333,2,0,true,true,28,7.142857,15276,2318,69.607843,
GA_POB30,N050-I01,50,1,17,59,GENETICO,93.1891,4530,104496.038333,1873.705,1016.223333,1,0,true,true,28,7.142857,16340,2504,71.568627,
GA_POB30,N050-I01,50,1,18,60,GENETICO,130.3142,4530,99021.736667,1771.736667,942.5,3,0,true,true,28,7.142857,14912,2184,66.666667,
GA_POB30,N050-I01,50,1,19,61,GENETICO,145.9871,4530,104345.6,1846.433333,1004.991667,2,0,true,true,28,7.142857,16472,2500,69.117647,
GA_POB30,N050-I01,50,1,20,62,GENETICO,133.0165,4530,100975.346667,1866.846667,981.085,1,0,true,true,28,7.142857,16040,2474,71.568627,
GA_POB30,N050-I01,50,1,21,63,GENETICO,156.3551,4530,96495.035,1724.868333,917.701667,3,0,true,true,28,7.142857,15300,2234,66.666667,
GA_POB30,N050-I01,50,1,22,64,GENETICO,85.6979,4530,106671.755,1944.088333,1047.276667,0,0,true,true,28,7.142857,16728,2560,74.019608,
GA_POB30,N050-I01,50,1,23,65,GENETICO,87.7303,4530,106626.305,1943.638333,1046.826667,0,0,true,true,28,7.142857,16728,2560,74.019608,
GA_POB30,N050-I01,50,1,24,66,GENETICO,164.6344,4530,98824.193333,1796.36,950.278333,2,0,true,true,28,7.142857,17084,2604,69.362745,
GA_POB30,N050-I01,50,1,25,67,GENETICO,101.5162,4530,104426.92,1875.586667,1015.513333,1,0,true,true,28,7.142857,16526,2524,71.568627,
GA_POB30,N050-I01,50,1,26,68,GENETICO,141.2967,4530,98886.581667,1773.081667,941.135,3,0,true,true,28,7.142857,15284,2342,66.666667,
GA_POB30,N050-I01,50,1,27,69,GENETICO,292.7604,4530,96629.305,1751.638333,918.776667,3,0,true,true,28,7.142857,15178,2242,67.892157,
GA_POB30,N050-I01,50,1,28,70,GENETICO,192.9474,4530,101260.703333,1867.203333,983.935,1,0,true,true,28,7.142857,16666,2514,71.568627,
GA_POB30,N050-I01,50,1,29,71,GENETICO,191.142,4530,100439.781667,1807.448333,956.323333,3,0,true,true,28,7.142857,16600,2468,66.666667,
GA_POB30,N050-I02,50,2,0,42,GENETICO,159.0941,4530,80129.343333,1607.843333,785.215,0,0,true,true,26,14.705882,16754,2514,54.166667,
GA_POB30,N050-I02,50,2,1,43,GENETICO,100.5444,4530,80426.54,1609.04,788.175,0,0,true,true,26,14.705882,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,2,44,GENETICO,115.9027,4530,80441.69,1609.19,788.325,0,0,true,true,26,14.705882,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,3,45,GENETICO,102.2043,4530,80441.69,1609.19,788.325,0,0,true,true,26,14.705882,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,4,46,GENETICO,100.6954,4530,80354.606667,1607.94,787.466667,0,0,true,true,28,17.647059,16864,2554,54.166667,
GA_POB30,N050-I02,50,2,5,47,GENETICO,97.0264,4530,80441.69,1609.19,788.325,0,0,true,true,26,14.705882,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,6,48,GENETICO,101.6302,4530,80370.99,1608.49,787.625,0,0,true,true,26,14.705882,16864,2554,54.166667,
GA_POB30,N050-I02,50,2,7,49,GENETICO,103.6849,4530,80199.29,1606.79,785.925,0,0,true,true,26,14.705882,16900,2566,54.166667,
GA_POB30,N050-I02,50,2,8,50,GENETICO,99.7724,4530,80410.156667,1608.49,788.016667,0,0,true,true,28,17.647059,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,9,51,GENETICO,100.9365,4530,80354.606667,1607.94,787.466667,0,0,true,true,28,17.647059,16864,2554,54.166667,
GA_POB30,N050-I02,50,2,10,52,GENETICO,106.5446,4530,80397.7,1608.2,787.895,0,0,true,true,26,14.705882,17250,2626,54.166667,
GA_POB30,N050-I02,50,2,11,53,GENETICO,103.4127,4530,80395.006667,1608.34,787.866667,0,0,true,true,28,17.647059,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,12,54,GENETICO,102.9537,4530,80263.651667,1606.485,786.571667,0,0,true,true,28,17.647059,16878,2604,54.166667,
GA_POB30,N050-I02,50,2,13,55,GENETICO,110.8156,4530,80374.806667,1608.14,787.666667,0,0,true,true,28,17.647059,17050,2596,54.166667,
GA_POB30,N050-I02,50,2,14,56,GENETICO,100.487,4530,80441.69,1609.19,788.325,0,0,true,true,26,14.705882,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,15,57,GENETICO,105.5979,4530,80421.49,1608.99,788.125,0,0,true,true,26,14.705882,16728,2522,54.166667,
GA_POB30,N050-I02,50,2,16,58,GENETICO,109.1028,4530,80359.656667,1607.99,787.516667,0,0,true,true,28,17.647059,17050,2596,54.166667,
GA_POB30,N050-I02,50,2,17,59,GENETICO,105.1858,4530,80441.69,1609.19,788.325,0,0,true,true,26,14.705882,17052,2600,54.166667,
GA_POB30,N050-I02,50,2,18,60,GENETICO,101.865,4530,80339.456667,1607.79,787.316667,0,0,true,true,28,17.647059,16864,2554,54.166667,
GA_POB30,N050-I02,50,2,19,61,GENETICO,133.3263,4530,80377.05,1608.55,787.685,0,0,true,true,26,14.705882,16808,2544,54.166667,
GA_POB30,N050-I02,50,2,20,62,GENETICO,103.411,4530,80410.156667,1608.49,788.016667,0,0,true,true,28,17.647059,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,21,63,GENETICO,99.4171,4530,80441.69,1609.19,788.325,0,0,true,true,26,14.705882,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,22,64,GENETICO,100.8963,4530,80410.156667,1608.49,788.016667,0,0,true,true,28,17.647059,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,23,65,GENETICO,110.8653,4530,80410.156667,1608.49,788.016667,0,0,true,true,28,17.647059,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,24,66,GENETICO,96.7158,4530,80386.14,1608.64,787.775,0,0,true,true,26,14.705882,16864,2554,54.166667,
GA_POB30,N050-I02,50,2,25,67,GENETICO,101.0915,4530,80386.14,1608.64,787.775,0,0,true,true,26,14.705882,16864,2554,54.166667,
GA_POB30,N050-I02,50,2,26,68,GENETICO,127.7303,4530,80026.32,1603.32,784.23,0,0,true,true,26,14.705882,16112,2456,54.166667,
GA_POB30,N050-I02,50,2,27,69,GENETICO,117.4559,4530,80301.766667,1608.6,786.931667,0,0,true,true,26,14.705882,16426,2446,54.166667,
GA_POB30,N050-I02,50,2,28,70,GENETICO,101.0073,4530,80410.156667,1608.49,788.016667,0,0,true,true,28,17.647059,16960,2566,54.166667,
GA_POB30,N050-I02,50,2,29,71,GENETICO,107.2364,4530,80297.186667,1607.52,786.896667,0,0,true,true,28,17.647059,16618,2518,54.166667,
GA_POB30,N050-I03,50,3,0,42,GENETICO,90.6902,4530,82993.803333,1737.136667,812.566667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,1,43,GENETICO,95.9894,4530,82945.996667,1736.663333,812.093333,0,0,true,true,28,14.814815,14408,2140,64.460784,
GA_POB30,N050-I03,50,3,2,44,GENETICO,92.2772,4530,82912.603333,1735.936667,811.766667,0,0,true,true,28,14.814815,14196,2096,64.460784,
GA_POB30,N050-I03,50,3,3,45,GENETICO,88.8226,4530,82818.673333,1735.006667,810.836667,0,0,true,true,28,14.814815,14196,2096,64.460784,
GA_POB30,N050-I03,50,3,4,46,GENETICO,94.5222,4530,82899.873333,1736.206667,811.636667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,5,47,GENETICO,110.2855,4530,82843.986667,1735.653333,811.083333,0,0,true,true,28,14.814815,14480,2152,64.460784,
GA_POB30,N050-I03,50,3,6,48,GENETICO,108.5674,4530,82827.346667,1736.513333,810.908333,0,0,true,true,28,14.814815,14276,2134,64.460784,
GA_POB30,N050-I03,50,3,7,49,GENETICO,91.4788,4530,82993.803333,1737.136667,812.566667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,8,50,GENETICO,93.2616,4530,82907.448333,1736.281667,811.711667,0,0,true,true,28,14.814815,14304,2112,64.460784,
GA_POB30,N050-I03,50,3,9,51,GENETICO,123.7721,4530,82604.573333,1730.906667,808.736667,0,0,true,true,28,14.814815,13970,2080,64.460784,
GA_POB30,N050-I03,50,3,10,52,GENETICO,97.1463,4530,82929.836667,1736.503333,811.933333,0,0,true,true,28,14.814815,14480,2152,64.460784,
GA_POB30,N050-I03,50,3,11,53,GENETICO,144.7706,4530,82551.761667,1732.928333,808.188333,0,0,true,true,28,14.814815,13804,2044,64.460784,
GA_POB30,N050-I03,50,3,12,54,GENETICO,92.2672,4530,82899.873333,1736.206667,811.636667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,13,55,GENETICO,91.332,4530,82907.953333,1736.286667,811.716667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,14,56,GENETICO,96.206,4530,82867.176667,1734.843333,811.323333,0,0,true,true,28,14.814815,14500,2174,64.460784,
GA_POB30,N050-I03,50,3,15,57,GENETICO,90.0468,4530,82907.953333,1736.286667,811.716667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,16,58,GENETICO,94.5894,4530,82826.753333,1735.086667,810.916667,0,0,true,true,28,14.814815,14196,2096,64.460784,
GA_POB30,N050-I03,50,3,17,59,GENETICO,90.7487,4530,82993.803333,1737.136667,812.566667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,18,60,GENETICO,96.9225,4530,82818.673333,1735.006667,810.836667,0,0,true,true,28,14.814815,14196,2096,64.460784,
GA_POB30,N050-I03,50,3,19,61,GENETICO,90.4634,4530,82907.953333,1736.286667,811.716667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,20,62,GENETICO,96.1619,4530,82954.076667,1736.743333,812.173333,0,0,true,true,28,14.814815,14408,2140,64.460784,
GA_POB30,N050-I03,50,3,21,63,GENETICO,90.7895,4530,82904.523333,1735.856667,811.686667,0,0,true,true,28,14.814815,14196,2096,64.460784,
GA_POB30,N050-I03,50,3,22,64,GENETICO,101.8408,4530,82906.126667,1737.293333,811.688333,0,0,true,true,28,14.814815,14392,2148,64.460784,
GA_POB30,N050-I03,50,3,23,65,GENETICO,92.0843,4530,82899.873333,1736.206667,811.636667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,24,66,GENETICO,95.0115,4530,82899.873333,1736.206667,811.636667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,25,67,GENETICO,91.3376,4530,82904.523333,1735.856667,811.686667,0,0,true,true,28,14.814815,14196,2096,64.460784,
GA_POB30,N050-I03,50,3,26,68,GENETICO,94.3229,4530,82864.796667,1735.463333,811.293333,0,0,true,true,28,14.814815,14280,2124,64.460784,
GA_POB30,N050-I03,50,3,27,69,GENETICO,100.0108,4530,82985.723333,1737.056667,812.486667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I03,50,3,28,70,GENETICO,98.4115,4530,82843.986667,1735.653333,811.083333,0,0,true,true,28,14.814815,14348,2130,64.460784,
GA_POB30,N050-I03,50,3,29,71,GENETICO,89.4839,4530,82985.723333,1737.056667,812.486667,0,0,true,true,28,14.814815,14324,2112,64.460784,
GA_POB30,N050-I04,50,4,0,42,GENETICO,95.4822,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,1,43,GENETICO,95.5916,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,2,44,GENETICO,96.6894,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,3,45,GENETICO,94.67,4530,87041.443333,1723.276667,853.181667,0,0,true,true,30,12.903226,15966,2320,64.215686,
GA_POB30,N050-I04,50,4,4,46,GENETICO,94.343,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,5,47,GENETICO,94.2683,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,6,48,GENETICO,107.8801,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,7,49,GENETICO,124.2877,4530,87041.443333,1723.276667,853.181667,0,0,true,true,30,12.903226,15966,2320,64.215686,
GA_POB30,N050-I04,50,4,8,50,GENETICO,92.5237,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,9,51,GENETICO,98.0495,4530,87004.893333,1721.726667,852.831667,0,0,true,true,30,12.903226,15582,2272,64.215686,
GA_POB30,N050-I04,50,4,10,52,GENETICO,106.0182,4530,87004.743333,1721.576667,852.831667,0,0,true,true,30,12.903226,15374,2246,64.215686,
GA_POB30,N050-I04,50,4,11,53,GENETICO,99.2385,4530,87004.893333,1721.726667,852.831667,0,0,true,true,30,12.903226,15582,2272,64.215686,
GA_POB30,N050-I04,50,4,12,54,GENETICO,98.42,4530,86964.051667,1721.718333,852.423333,0,0,true,true,30,12.903226,15540,2288,64.215686,
GA_POB30,N050-I04,50,4,13,55,GENETICO,99.3095,4530,87050.348333,1722.681667,853.276667,0,0,true,true,32,16.129032,15186,2204,64.215686,
GA_POB30,N050-I04,50,4,14,56,GENETICO,96.3508,4530,86974.153333,1720.986667,852.531667,0,0,true,true,32,16.129032,15618,2284,64.215686,
GA_POB30,N050-I04,50,4,15,57,GENETICO,92.2921,4530,87004.893333,1721.726667,852.831667,0,0,true,true,30,12.903226,15582,2272,64.215686,
GA_POB30,N050-I04,50,4,16,58,GENETICO,93.5954,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,17,59,GENETICO,152.9292,4530,86933.196667,1720.863333,852.123333,0,0,true,true,32,16.129032,15572,2298,64.215686,
GA_POB30,N050-I04,50,4,18,60,GENETICO,94.2261,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,19,61,GENETICO,94.8617,4530,86964.051667,1721.718333,852.423333,0,0,true,true,30,12.903226,15540,2288,64.215686,
GA_POB30,N050-I04,50,4,20,62,GENETICO,95.0244,4530,87041.443333,1723.276667,853.181667,0,0,true,true,30,12.903226,15966,2320,64.215686,
GA_POB30,N050-I04,50,4,21,63,GENETICO,94.6612,4530,87004.893333,1721.726667,852.831667,0,0,true,true,30,12.903226,15582,2272,64.215686,
GA_POB30,N050-I04,50,4,22,64,GENETICO,91.7293,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,23,65,GENETICO,95.5976,4530,87020.003333,1721.836667,852.981667,0,0,true,true,32,16.129032,15746,2300,64.215686,
GA_POB30,N050-I04,50,4,24,66,GENETICO,92.7645,4530,87004.893333,1721.726667,852.831667,0,0,true,true,30,12.903226,15582,2272,64.215686,
GA_POB30,N050-I04,50,4,25,67,GENETICO,96.2146,4530,87050.743333,1722.576667,853.281667,0,0,true,true,30,12.903226,15710,2288,64.215686,
GA_POB30,N050-I04,50,4,26,68,GENETICO,100.6412,4530,86928.703333,1720.536667,852.081667,0,0,true,true,32,16.129032,15546,2280,64.215686,
GA_POB30,N050-I04,50,4,27,69,GENETICO,107.4612,4530,87020.003333,1721.836667,852.981667,0,0,true,true,32,16.129032,15746,2300,64.215686,
GA_POB30,N050-I04,50,4,28,70,GENETICO,94.7705,4530,87041.443333,1723.276667,853.181667,0,0,true,true,30,12.903226,15966,2320,64.215686,
GA_POB30,N050-I04,50,4,29,71,GENETICO,92.6958,4530,86995.593333,1722.426667,852.731667,0,0,true,true,30,12.903226,15838,2304,64.215686,
GA_POB30,N050-I05,50,5,0,42,GENETICO,102.7829,4530,84040.415,1518.581667,825.218333,0,0,true,true,26,11.428571,14518,2154,65.686275,
GA_POB30,N050-I05,50,5,1,43,GENETICO,90.9538,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,2,44,GENETICO,93.6507,4530,83994.965,1518.131667,824.768333,0,0,true,true,26,11.428571,14662,2202,65.686275,
GA_POB30,N050-I05,50,5,3,45,GENETICO,92.2381,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,4,46,GENETICO,94.1757,4530,84000.065,1518.231667,824.818333,0,0,true,true,26,11.428571,14534,2156,65.686275,
GA_POB30,N050-I05,50,5,5,47,GENETICO,93.4155,4530,84015.165,1518.331667,824.968333,0,0,true,true,26,11.428571,14518,2154,65.686275,
GA_POB30,N050-I05,50,5,6,48,GENETICO,98.017,4530,83954.615,1517.781667,824.368333,0,0,true,true,26,11.428571,14678,2204,65.686275,
GA_POB30,N050-I05,50,5,7,49,GENETICO,92.7514,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,8,50,GENETICO,102.6558,4530,84070.565,1518.731667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,9,51,GENETICO,107.8556,4530,83918.805,1517.971667,824.008333,0,0,true,true,26,11.428571,14830,2208,65.686275,
GA_POB30,N050-I05,50,5,10,52,GENETICO,98.52,4530,83987.923333,1516.923333,824.71,0,0,true,true,26,11.428571,14500,2158,65.686275,
GA_POB30,N050-I05,50,5,11,53,GENETICO,93.0373,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,12,54,GENETICO,95.6926,4530,83988.343333,1517.843333,824.705,0,0,true,true,26,11.428571,14710,2192,65.686275,
GA_POB30,N050-I05,50,5,13,55,GENETICO,95.992,4530,84055.515,1518.681667,825.368333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,14,56,GENETICO,93.4719,4530,84055.515,1518.681667,825.368333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,15,57,GENETICO,92.7829,4530,84015.165,1518.331667,824.968333,0,0,true,true,26,11.428571,14518,2154,65.686275,
GA_POB30,N050-I05,50,5,16,58,GENETICO,93.4501,4530,84055.515,1518.681667,825.368333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,17,59,GENETICO,101.9883,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,18,60,GENETICO,91.7454,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,19,61,GENETICO,92.527,4530,83969.715,1517.881667,824.518333,0,0,true,true,26,11.428571,14662,2202,65.686275,
GA_POB30,N050-I05,50,5,20,62,GENETICO,95.8354,4530,84055.515,1518.681667,825.368333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,21,63,GENETICO,92.4126,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,22,64,GENETICO,92.9055,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,23,65,GENETICO,92.2014,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,24,66,GENETICO,96.8836,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,25,67,GENETICO,92.1064,4530,84055.515,1518.681667,825.368333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,26,68,GENETICO,94.3597,4530,84015.165,1518.331667,824.968333,0,0,true,true,26,11.428571,14518,2154,65.686275,
GA_POB30,N050-I05,50,5,27,69,GENETICO,94.2578,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB30,N050-I05,50,5,28,70,GENETICO,107.8186,4530,84008.045,1518.211667,824.898333,0,0,true,true,26,11.428571,14190,2094,65.686275,
GA_POB30,N050-I05,50,5,29,71,GENETICO,97.0138,4530,84070.665,1518.831667,825.518333,0,0,true,true,26,11.428571,14502,2152,65.686275,
GA_POB100,N025-I01,25,1,0,42,GENETICO,345.6422,15100,22536.291667,605.458333,219.308333,0,0,true,true,48,26.666667,10528,1476,42.401961,
GA_POB100,N025-I01,25,1,1,43,GENETICO,314.3859,15100,22555.336667,605.003333,219.503333,0,0,true,true,48,26.666667,10572,1488,42.401961,
GA_POB100,N025-I01,25,1,2,44,GENETICO,453.3077,15100,22544.831667,604.998333,219.398333,0,0,true,true,48,26.666667,10504,1476,42.401961,
GA_POB100,N025-I01,25,1,3,45,GENETICO,384.6098,15100,22570.86,605.693333,219.651667,0,0,true,true,44,20,10308,1438,42.401961,
GA_POB100,N025-I01,25,1,4,46,GENETICO,572.9978,15100,22535.991667,605.158333,219.308333,0,0,true,true,48,26.666667,10528,1476,42.401961,
GA_POB100,N025-I01,25,1,5,47,GENETICO,256.9723,15100,22594.776667,605.443333,219.893333,0,0,true,true,48,26.666667,10532,1496,42.401961,
GA_POB100,N025-I01,25,1,6,48,GENETICO,377.1385,15100,22544.831667,604.998333,219.398333,0,0,true,true,48,26.666667,10504,1476,42.401961,
GA_POB100,N025-I01,25,1,7,49,GENETICO,571.4945,15100,22544.381667,604.548333,219.398333,0,0,true,true,48,26.666667,10600,1488,42.401961,
GA_POB100,N025-I01,25,1,8,50,GENETICO,484.382,15100,22535.841667,605.008333,219.308333,0,0,true,true,48,26.666667,10624,1488,42.401961,
GA_POB100,N025-I01,25,1,9,51,GENETICO,253.2512,15100,22555.186667,604.853333,219.503333,0,0,true,true,48,26.666667,10732,1508,42.401961,
GA_POB100,N025-I01,25,1,10,52,GENETICO,446.572,15100,22535.841667,605.008333,219.308333,0,0,true,true,48,26.666667,10624,1488,42.401961,
GA_POB100,N025-I01,25,1,11,53,GENETICO,614.9626,15100,22603.531667,605.198333,219.983333,0,0,true,true,48,26.666667,10768,1504,42.401961,
GA_POB100,N025-I01,25,1,12,54,GENETICO,374.2766,15100,22569.786667,604.453333,219.653333,0,0,true,true,48,26.666667,10628,1500,42.401961,
