variante,escenario,algoritmo,repeticion,semilla,iteracion,evaluaciones,mejor_F
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,57,2381,22621.316667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,58,2421,22617.766667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,59,2461,22617.766667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,60,2501,22617.766667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,61,2541,22617.766667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,62,2581,22617.766667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,63,2621,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,64,2661,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,65,2701,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,66,2741,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,67,2781,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,68,2821,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,69,2861,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,70,2901,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,71,2941,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,72,2981,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,73,3021,22616.921667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,74,3061,22610.321667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,75,3101,22609.521667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,76,3141,22608.841667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,77,3181,22604.961667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,78,3221,22604.961667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,79,3261,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,80,3301,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,81,3341,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,82,3381,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,83,3421,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,84,3461,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,85,3501,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,86,3541,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,87,3581,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,88,3621,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,89,3661,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,90,3701,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,91,3741,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,92,3781,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,93,3821,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,94,3861,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,95,3901,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,96,3941,22604.891667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,97,3981,22604.796667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,98,4021,22604.796667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,99,4061,22604.796667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,100,4101,22604.796667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,101,4141,22604.796667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,102,4181,22603.466667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,103,4221,22603.466667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,104,4261,22603.466667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,105,4301,22603.466667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,106,4341,22603.466667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,107,4381,22603.466667
BASE,N025-I01,RECOCIDO_SIMULADO,0,777,108,4421,22603.466667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,0,101,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,1,141,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,2,181,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,3,221,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,4,261,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,5,301,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,6,341,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,7,381,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,8,421,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,9,461,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,10,501,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,11,541,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,12,581,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,13,621,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,14,661,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,15,701,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,16,741,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,17,781,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,18,821,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,19,861,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,20,901,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,21,941,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,22,981,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,23,1021,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,24,1061,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,25,1101,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,26,1141,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,27,1181,22708.225
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,28,1221,22688.3
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,29,1261,22656.061667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,30,1301,22656.061667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,31,1341,22656.061667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,32,1381,22656.061667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,33,1421,22656.061667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,34,1461,22656.061667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,35,1501,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,36,1541,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,37,1581,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,38,1621,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,39,1661,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,40,1701,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,41,1741,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,42,1781,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,43,1821,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,44,1861,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,45,1901,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,46,1941,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,47,1981,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,48,2021,22612.996667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,49,2061,22612.996667
